iter	Passed	Remaining
163	132850	677214
164	133697	676591
165	134540	675945
166	135398	675369
167	136219	674613
168	136991	673611
169	137809	672834
170	138599	671925
171	139426	671195
172	140228	670342
173	140998	669339
174	141909	669004
175	142720	668190
176	143487	667177
177	144299	666370
178	145104	665533
179	145950	664887
180	146718	663883
181	147511	662992
182	148300	662085
183	149079	661137
184	149944	660565
185	150740	659693
186	151549	658874
187	152329	657933
188	153134	657102
189	153914	656162
190	154687	655194
191	155481	654316
192	156264	653396
193	157085	652632
194	157829	651552
195	158579	650500
196	159404	649753
197	160222	648983
198	161079	648365
199	161853	647414
200	162688	646708
201	163451	645715
202	164218	644739
203	165109	644248
204	165884	643307
205	166652	642341
206	167356	641129
207	168055	639904
208	168841	639013
209	169678	638315
210	170475	637463
211	171267	636596
212	172067	635762
213	172778	634598
214	173591	633810
215	174382	632944
216	175198	632168
217	176007	631366
218	176857	630711
219	177641	629821
220	178465	629072
221	179266	628241
222	180078	627447
223	180838	626476
224	181549	625338
225	182312	624379
226	183138	623639
227	183903	622691
228	184729	621951
229	185548	621184
230	186379	620456
231	187177	619622
232	187988	618829
233	188738	617836
234	189521	616951
235	190310	616088
236	191122	615301
237	191980	614660
238	192784	613845
239	193560	612940
240	194340	612052
241	195104	611112
242	195902	610279
243	196782	609702
244	197580	608869
245	198448	608253
246	199243	607410
247	200097	606748
248	200967	606131
249	201786	605360
250	202550	604422
251	203387	603704
252	204191	602888
253	204982	602035
254	205787	601221
255	206652	600583
256	207462	599783
257	208264	598961
258	209060	598122
259	209930	597493
260	210717	596627
261	211482	595703
262	212319	594978
263	213099	594094
264	213913	593307
265	214767	592627
266	215524	591682
267	216346	590916
268	217172	590160
269	217968	589320
270	218845	588702
271	219735	588115
272	220521	587249
273	221376	586567
274	222124	585600
275	222943	584822
276	223823	584202
277	224614	583352
278	225399	582485
279	226290	581890
280	227133	581171
281	227892	580237
282	228656	579315
283	229419	578396
284	230281	577723
285	231091	576920
286	231922	576169
287	232762	575440
288	233607	574723
289	234424	573935
290	235182	573003
291	236010	572245
292	236838	571483
293	237638	570656
294	238429	569806
295	239273	569083
296	240030	568151
297	240810	567278
298	241542	566290
299	242367	565523
300	243159	564679
301	243910	563740
302	244742	562988
303	245612	562323
304	246408	561487
305	247220	560689
306	248049	559930
307	248792	558975
308	249590	558146
309	250409	557362
310	251173	556457
311	251958	555599
312	252755	554770
313	253565	553967
314	254360	553133
315	255121	552225
316	255856	551261
317	256653	550432
318	257525	549764
319	258286	548858
320	259047	547953
321	259874	547189
322	260706	546434
323	261490	545578
324	262352	544885
325	263201	544165
326	264008	543357
327	264836	542592
328	265621	541738
329	266400	540873
330	267241	540135
331	268096	539422
332	268926	538660
333	269696	537778
334	270481	536926
335	271270	536082
336	272025	535172
337	272835	534370
338	273657	533592
339	274483	532820
340	275310	532052
341	276138	531283
342	276985	530552
343	277843	529841
344	278637	529007
345	279456	528220
346	280183	527261
347	280902	526289
348	281732	525524
349	282540	524717
350	283288	523801
351	284092	522987
352	284873	522133
353	285633	521240
354	286391	520345
355	287190	519524
356	288002	518727
357	288799	517902
358	289566	517025
359	290383	516236
360	291170	515395
361	291960	514559
362	292775	513767
363	293548	512904
364	294324	512044
365	295108	511199
366	295879	510332
367	296652	509467
368	297489	508715
369	298325	507959
370	299101	507101
371	299905	506292
372	300709	505482
373	301447	504561
374	302297	503828
375	303130	503068
376	303916	502227
377	304725	501426
378	305547	500646
379	306368	499864
380	307163	499039
381	307900	498121
382	308686	497282
383	309424	496368
384	310201	495516
385	311043	494768
386	311882	494015
387	312716	493254
388	313485	492389
389	314316	491622
390	315077	490747
391	315943	490035
392	316675	489114
393	317421	488216
394	318222	487404
395	319005	486563
396	319798	485739
397	320630	484973
398	321489	484248
399	322257	483385
400	323113	482655
401	323854	481753
402	324620	480889
403	325397	480041
404	326198	479229
405	327032	478466
406	327825	477641
407	328623	476826
408	329399	475977
409	330136	475073
410	330949	474280
411	331784	473518
412	332529	472626
413	333346	471838
414	334161	471046
415	334938	470202
416	335665	469288
417	336524	468558
418	337388	467834
419	338258	467119
420	339028	466264
421	339856	465490
422	340672	464699
423	341492	463914
424	342308	463123
425	343143	462357
426	343963	461572
427	344769	460767
428	345645	460054
429	346469	459273
430	347322	458530
431	348146	457747
432	349034	457050
433	349830	456231
434	350737	455554
435	351581	454798
436	352318	453902
437	353076	453034
438	353844	452178
439	354680	451411
440	355511	450637
441	356295	449803
442	357161	449072
443	357975	448275
444	358818	447514
445	359644	446733
446	360466	445946
447	361307	445181
448	362126	444390
449	362939	443592
450	363692	442720
451	364539	441963
452	365347	441159
453	366133	440327
454	366968	439555
455	367775	438750
456	368546	437901
457	369330	437067
458	370159	436287
459	370920	435428
460	371736	434632
461	372484	433758
462	373305	432970
463	374120	432173
464	374941	431384
465	375712	430537
466	376496	429705
467	377317	428916
468	378156	428146
469	379003	427386
470	379796	426565
471	380672	425836
472	381523	425080
473	382346	424291
474	383212	423551
475	384070	422800
476	384892	422009
477	385705	421210
478	386472	420358
479	387250	419521
480	388060	418717
481	388849	417892
482	389705	417137
483	390503	416322
484	391316	415521
485	392119	414711
486	392942	413921
487	393744	413108
488	394594	412347
489	395358	411495
490	396174	410698
491	396975	409885
492	397781	409077
493	398613	408295
494	399407	407476
495	400275	406731
496	401095	405938
497	401939	405167
498	402747	404361
499	403524	403524
500	404366	402752
501	405291	402062
502	406093	401248
503	406916	400457
504	407716	399643
505	408509	398821
506	409365	398061
507	410140	397222
508	410940	396407
509	411710	395565
510	412466	394709
511	413226	393856
512	414075	393088
513	414924	392321
514	415740	391523
515	416549	390717
516	417385	389936
517	418164	389103
518	418983	388306
519	419825	387531
520	420595	386689
521	421365	385848
522	422146	385016
523	422946	384202
524	423712	383358
525	424498	382533
526	425359	381774
527	426234	381027
528	427098	380271
529	427928	379483
530	428717	378660
531	429602	377920
532	430423	377124
533	431196	376287
534	432086	375552
535	432887	374738
536	433678	373916
537	434540	373155
538	435292	372300
539	436098	371491
540	436880	370662
541	437683	369850
542	438485	369038
543	439301	368237
544	440139	367455
545	440933	366637
546	441756	365842
547	442553	365025
548	443345	364205
549	444159	363403
550	444982	362608
551	445817	361822
552	446596	360992
553	447355	360145
554	448086	359276
555	448824	358413
556	449584	357568
557	450373	356747
558	451162	355925
559	452011	355152
560	452857	354375
561	453680	353580
562	454487	352772
563	455331	351993
564	456141	351188
565	456959	350389
566	457805	349611
567	458584	348782
568	459395	347977
569	460199	347167
570	461005	346359
571	461709	345474
572	462443	344613
573	463206	343773
574	463988	342947
575	464789	342136
576	465508	341265
577	466323	340464
578	467149	339672
579	467967	338873
580	468741	338042
581	469507	337206
582	470272	336369
583	471099	335577
584	471841	334725
585	472765	334001
586	473587	333205
587	474399	332402
588	475162	331565
589	475960	330752
590	476757	329939
591	477636	329182
592	478418	328358
593	479201	327535
594	480063	326765
595	480810	325918
596	481691	325161
597	482538	324382
598	483490	323672
599	484305	322870
600	485195	322117
601	486046	321339
602	486835	320520
603	487629	319704
604	488437	318896
605	489269	318105
606	490061	317288
607	490871	316482
608	491711	315696
609	492620	314954
610	493506	314196
611	494335	313402
612	495107	312571
613	495891	311749
614	496667	310921
615	497530	310148
616	498302	309319
617	499149	308535
618	500018	307765
619	500818	306953
620	501561	306106
621	502322	305269
622	503084	304434
623	503853	303603
624	504631	302779
625	505421	301961
626	506206	301140
627	507067	300365
628	507844	299539
629	508632	298720
630	509513	297956
631	510335	297157
632	511127	296340
633	511953	295544
634	512778	294746
635	513541	293913
636	514333	293097
637	515154	292297
638	515896	291452
639	516747	290670
640	517588	289881
641	518347	289047
642	519118	288219
643	519881	287387
644	520787	286634
645	521621	285842
646	522452	285047
647	523326	284275
648	524153	283479
649	524970	282676
650	525821	281892
651	526648	281094
652	527441	280279
653	528207	279449
654	529050	278660
655	529919	277884
656	530702	277063
657	531538	276270
658	532404	275492
659	533216	274687
660	534046	273890
661	534829	273069
662	535627	272256
663	536420	271441
664	537246	270642
665	538135	269875
666	538971	269081
667	539786	268277
668	540607	267475
669	541387	266653
670	542211	265853
671	542944	265008
672	543747	264198
673	544672	263447
674	545481	262639
675	546304	261838
676	547092	261020
677	547925	260224
678	548673	259387
679	549436	258558
680	550221	257739
681	551015	256925
682	551861	256134
683	552658	255321
684	553502	254530
685	554357	253743
686	555256	252977
687	556059	252166
688	556875	251361
689	557637	250532
690	558418	249712
691	559243	248911
692	560105	248127
693	560913	247319
694	561759	246527
695	562614	245739
696	563437	244937
697	564317	244160
698	565097	243339
699	565915	242535
700	566720	241725
701	567508	240908
702	568290	240088
703	569042	239256
704	569824	238437
705	570627	237626
706	571508	236848
707	572303	236034
708	573228	235274
709	574253	234554
710	575083	233753
711	575924	232958
712	576704	232137
713	577560	231347
714	578351	230531
715	579214	229744
716	579994	228924
717	580806	228116
718	581660	227324
719	582506	226530
720	583321	225723
721	584122	224911
722	584900	224090
723	585718	223284
724	586570	222492
725	587430	221702
726	588213	220883
727	589025	220075
728	589889	219286
729	590721	218485
730	591506	217667
731	592241	216831
732	593009	216007
733	593779	215184
734	594563	214366
735	595394	213565
736	596219	212762
737	596999	211942
738	597762	211117
739	598609	210322
740	599473	209532
741	600238	208708
742	601040	207896
743	601822	207078
744	602695	206291
745	603530	205491
746	604382	204697
747	605153	203875
748	606023	203086
749	606856	202285
750	607673	201479
751	608501	200676
752	609278	199856
753	610055	199036
754	610891	198236
755	611716	197432
756	612532	196625
757	613318	195808
758	614045	194973
759	614841	194160
760	615575	193327
761	616406	192525
762	617222	191719
763	618010	190903
764	618830	190098
765	619578	189270
766	620513	188500
767	621316	187689
768	622087	186868
769	622900	186061
770	623698	185248
771	624453	184423
772	625243	183609
773	626027	182793
774	626827	181982
775	627681	181186
776	628454	180367
777	629251	179555
778	630131	178766
779	630941	177957
780	631746	177147
781	632602	176352
782	633417	175544
783	634210	174731
784	634990	173914
785	635811	173109
786	636570	172286
787	637344	171468
788	638189	170669
789	639023	169867
790	639845	169061
791	640620	168243
792	641441	167437
793	642263	166632
794	643067	165822
795	643877	165013
796	644686	164204
797	645541	163407
798	646324	162592
799	647099	161774
800	647871	160956
801	648724	160158
802	649568	159358
803	650358	158545
804	651174	157738
805	652103	156957
806	652876	156140
807	653683	155330
808	654438	154509
809	655394	153734
810	656202	152925
811	656960	152104
812	657814	151305
813	658689	150511
814	659469	149695
815	660231	148875
816	661026	148063
817	661797	147245
818	662589	146433
819	663438	145632
820	664315	144838
821	665123	144029
822	665916	143216
823	666717	142405
824	667577	141607
825	668356	140791
826	669176	139985
827	670000	139178
828	670792	138366
829	671508	137537
830	672301	136725
831	673127	135920
832	673928	135109
833	674743	134301
834	675519	133485
835	676299	132671
836	677085	131857
837	677949	131059
838	678781	130254
839	679530	129434
840	680410	128638
841	681201	127826
842	682004	127016
843	682795	126203
844	683647	125402
845	684471	124596
846	685257	123783
847	686037	122968
848	686846	122159
849	687623	121345
850	688447	120538
851	689230	119725
852	690066	118921
853	690934	118122
854	691753	117314
855	692563	116506
856	693440	115708
857	694243	114898
858	695005	114081
859	695866	113280
860	696681	112472
861	697561	111674
862	698383	110867
863	699198	110058
864	700045	109255
865	700888	108451
866	701681	107639
867	702460	106825
868	703238	106011
869	704005	105196
870	704759	104378
871	705595	103573
872	706386	102761
873	707134	101943
874	707990	101141
875	708862	100341
876	709693	99535
877	710481	98722
878	711228	97905
879	712006	97091
880	712795	96280
881	713583	95468
882	714453	94667
883	715269	93858
884	716127	93056
885	717002	92255
886	717807	91445
887	718620	90636
888	719641	89853
889	720476	89047
890	721304	88240
891	722190	87440
892	723009	86631
893	723913	85833
894	724769	85028
895	725532	84213
896	726320	83401
897	727143	82593
898	727916	81779
899	728689	80965
900	729530	80159
901	730414	79357
902	731299	78555
903	732085	77743
904	732907	76935
905	733653	76118
906	734399	75302
907	735255	74497
908	736053	73686
909	736878	72878
910	737661	72065
911	738466	71255
912	739361	70453
913	740145	69641
914	740917	68828
915	741730	68018
916	742580	67212
917	743400	66403
918	744183	65591
919	744932	64776
920	745845	63975
921	746674	63167
922	747543	62362
923	748369	61554
924	749229	60748
925	750043	59938
926	750869	59129
927	751652	58317
928	752513	57511
929	753303	56700
930	754095	55888
931	754930	55080
932	755772	54273
933	756520	53458
934	757338	52649
935	758205	51843
936	759076	51037
937	759869	50225
938	760658	49414
939	761454	48603
940	762304	47795
941	763138	46987
942	763924	46175
943	764752	45366
944	765529	44554
945	766295	43742
946	767200	42937
947	768015	42127
948	768781	41314
949	769646	40507
950	770446	39697
951	771281	38888
952	772047	38075
953	772914	37268
954	773746	36459
955	774551	35648
956	775351	34838
957	776151	34027
958	776946	33216
959	777877	32411
960	778736	31603
961	779460	30789
962	780295	29980
963	781092	29169
964	781953	28360
965	782664	27547
966	783403	26734
967	784219	25924
968	784987	25113
969	785767	24302
970	786557	23491
971	787374	22681
972	788136	21870
973	788884	21058
974	789638	20247
975	790437	19436
976	791177	18625
977	792017	17816
978	792821	17006
979	793632	16196
980	794487	15387
981	795366	14579
982	796224	13769
983	797036	12959
984	797869	12150
985	798670	11340
986	799544	10530
987	800316	9720
988	801109	8910
989	801939	8100
990	802745	7290
991	803572	6480
992	804393	5670
993	805258	4860
994	806102	4050
995	806937	3240
996	807760	2430
997	808592	1620
998	809403	810
999	810249	0
